artist_name,track_name,track_id,popularity
LPB Poody,Batman,1xMvdOFQaql3EBkHmuh2TK,75
French Cafe Music,Jazz Piano Soundtrack for 2021,6eDYXURby8rhYtVxSzSDLy,0
Bo Burnham,30,1dqC5KuAYE3bRxeSEeVDF6,75
Multiplexor,Magnetic Field (2021 Version),4xAmP5Pl5FUJgpTOJGepXq,0
blackbear,u love u (with Tate McRae),1xBQDoxqFyloelbnfju8na,79
Bobby Prins,Pretend - 2021 Remastered Remix,61MBb6GkUVokBmtopFDvwH,3
Tai Verdes,A-O-K,1v3Ozpbcx2B926aVW0UuXk,71
Smooth Jazz Deluxe,Jazz Piano Soundtrack for 2021,2HBcHNKPD0uNVQtni60A1A,0
TWICE,Alcohol-Free,0BTaaKT4RMbs5M73tOHX5Y,84
Baron Bane,This Beautiful Aching - 2021 Remaster,5jMDd5N8bkjB4JAO7HDsir,0
Machine Gun Kelly,DAYWALKER! (feat. CORPSE),2NnJpRXIlx35Vij3bPZO0h,76
Amaranta,Malo tu corazon Quisiera Un beso mas - Live Streaming audio and video New Year 2021 remasterized,5um4Y8zEFcqWWRnPAJdpci,12
Polo G,GANG GANG (with Lil Wayne),0ezwvY7TkCwDEkKR49084k,76
Baron Bane,Wait for You - 2021 Remaster,0M851Ice0LM1QyCAzIRAPF,0
Ed Sheeran,Perfect,0K9Yytm1aYni8cxxfXmKVu,0
Slow Relaxing Jazz,Jazz Piano Soundtrack for 2021,71CNvi0G06CcGiFOfPiRZ1,0
Ed Sheeran,Afterglow,1eU8wR5beC5VfHlSPqNRKE,0
Radio Homework,After Hour 2021,7BOjyZRbwQBYiIavMbE5cC,0
Ed Sheeran,Afterglow,6M2dZGkK53Q2mZZtCq0pTo,0
Susan Boyoung Bailey,Grateful For New Year 2021 (Ready For COVID-19 to Finally End) - Phone Voice Memo Version,5895Eg0i7vONfsEyHO37J3,0
$uicideboy$,Avalon,7CxFWAnQ8eqiRL4W12Xzb6,75
Baron Bane,By the Waves - 2021 Remaster,3HC4eU6MKzrdik422GUqv5,0
Morgan Wallen,This Bar,075qcpR3BnxD5CWUIx1HTr,73
Nomrah,Forget Your Name - 2021 Remaster,0J3ErwKyDse6hMoB8rzMYS,0
Lovejoy,Sex Sells,6ShHxD0hoJSXajmcpQ5Ri8,77
Nomrah,Thrift Store Drip - 2021 Remaster,2AFLNUXEvcyPjZvTakHy7r,0
Rod Wave,Tombstone,5pRTz4O2qOkr5nawemy6Wb,73
Hellgreaser,Bloody Moonlight Dance - Remastered 2021,5l6hbF2aMkiIqLilfX3WZy,5
Kevin Gates,Big Gangsta,03ERnTvSV5fy8WAyvA4uNP,75
Hellgreaser,Go Hellgreaser Go - Remastered 2021,1MJxAvBmotL2LqpLg627Lf,4
Polo G,So Real,0NvHg9fiix03UG7hdYx6DI,75
Hellgreaser,Freddy is Back - Remastered 2021,4HGSRfxmF9c03TmwtZYwN4,5
Brett Young,Not Yet,0WVvn1HeAGVcnMnQcKPAQg,73
Relaxing Piano Music Girl,Jazz Piano Soundtrack for 2021,6Pd3Y6fkUcNIZ3d4O2Wj7D,11
Bo Burnham,How the World Works,3ymKC2QCBeN3hMseX2hUYm,75
Nomrah,Off the Rails - 2021 Remaster,0QSV5quGQBAIiEXQYgGSHC,0
Bo Burnham,Don't Wanna Know,7kK9h00nOXVagkOCXPcBxx,75
The Eggs Of Thursday,Years,59LnKBMXelh7i9nEWzSGDs,0
Lil Baby,2040,2ELp0EL65yitpfJYwc5983,74
Mr AB,New Years,5YV1w2D8JRQubDoECUCA4C,0
Lil Tecca,Show Me Up,3BGppswSnFNGUSFiJ6rj4n,75
Hellgreaser,Jeanys Sweet Revenge - Remastered 2021,3afNbL2v7abC8HoU1ylmnB,7
Sleepy Hallow,2055,0mG6igzxbH55XRyq3ygEh8,75
Stiles,3 Years,7to9hRoUiADvNJRHaxMmBe,0
Wisin,Fiel - Remix,43qcs9NpJhDxtG91zxFkj7,87
Right Direction,Kids On the Street - 2021 Remaster,0aCjobwUc894N2hXqyJEyN,3
Polo G,Go Part 1 (with G Herbo),1EnWTwagv0XR5OJ51WMdzj,74
Nomrah,Go Slow (Interlude) - 2021 Remaster,5N2C3Rj4nAqKoAqCY7FPGV,0
